dataset,cohort,model,mode,condition,item_id,item_name,n,evaluated_n,mae,mean_bias,mean_confidence,evidence_rate,reasoning_rate,high_conf_error_rate,predicted_positive_rate,score9_n
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C03,14,性症状,99,57,0.3333333333333333,1.7945205479452055,0.9227272727272726,0.7171717171717171,1.0,0.43434343434343436,0.36363636363636365,42
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C03,15,疑病,99,99,0.4444444444444444,-0.2828282828282828,0.9121212121212121,0.9393939393939394,1.0,0.25252525252525254,0.2828282828282828,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C03,16,体重减轻,99,99,0.23232323232323232,0.030303030303030304,0.9227272727272726,0.98989898989899,1.0,0.08080808080808081,0.26262626262626265,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C03,17,自知力,99,99,0.1919191919191919,-0.050505050505050504,0.9341414141414142,1.0,1.0,0.1414141414141414,0.1414141414141414,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,1,抑郁情绪,99,99,0.8282828282828283,-0.6262626262626263,0.9035353535353535,1.0,1.0,0.4444444444444444,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,2,有罪感,99,99,0.48484848484848486,-0.18181818181818182,0.9035353535353535,0.9797979797979798,1.0,0.2727272727272727,0.7171717171717171,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,3,自杀,99,99,0.7070707070707071,0.5858585858585859,0.9290909090909091,1.0,1.0,0.2727272727272727,0.5555555555555556,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,4,入睡困难,99,99,0.41414141414141414,0.010101010101010102,0.9166666666666666,0.98989898989899,1.0,0.24242424242424243,0.5151515151515151,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,5,睡眠不深,99,99,0.5252525252525253,-0.16161616161616163,0.897979797979798,0.8787878787878788,1.0,0.1919191919191919,0.494949494949495,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,6,早醒,99,99,0.43434343434343436,-0.050505050505050504,0.9065656565656566,0.9090909090909091,1.0,0.24242424242424243,0.41414141414141414,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,7,工作和兴趣,99,99,0.7272727272727273,0.3434343434343434,0.892929292929293,1.0,1.0,0.36363636363636365,0.8383838383838383,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,8,迟滞,99,99,0.5757575757575758,-0.0707070707070707,0.8595959595959596,0.43434343434343436,1.0,0.1414141414141414,0.2828282828282828,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,9,激越,99,99,0.5252525252525253,-0.16161616161616163,0.8757575757575757,0.7575757575757576,1.0,0.23232323232323232,0.32323232323232326,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,10,精神性焦虑,99,99,0.6666666666666666,-0.48484848484848486,0.8886868686868687,0.98989898989899,1.0,0.24242424242424243,0.6464646464646465,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,11,躯体性焦虑,99,99,0.6464646464646465,-0.5050505050505051,0.8772727272727272,0.9797979797979798,1.0,0.25252525252525254,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,12,胃肠道症状,99,99,0.1717171717171717,0.050505050505050504,0.915151515151515,0.98989898989899,1.0,0.08080808080808081,0.5151515151515151,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,13,全身症状,99,99,0.3434343434343434,-0.06060606060606061,0.8984848484848486,0.9797979797979798,1.0,0.20202020202020202,0.7171717171717171,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,14,性症状,99,59,0.3220338983050847,1.5890410958904109,0.9191919191919192,0.7171717171717171,1.0,0.45454545454545453,0.3838383838383838,40
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,15,疑病,99,99,0.41414141414141414,-0.21212121212121213,0.9040404040404041,0.9191919191919192,1.0,0.18181818181818182,0.32323232323232326,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,16,体重减轻,99,99,0.24242424242424243,0.12121212121212122,0.9186868686868687,0.9595959595959596,1.0,0.08080808080808081,0.32323232323232326,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C04,17,自知力,99,99,0.23232323232323232,0.010101010101010102,0.925050505050505,1.0,1.0,0.1414141414141414,0.1919191919191919,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,1,抑郁情绪,99,99,0.7878787878787878,-0.1414141414141414,0.9015151515151515,1.0,1.0,0.5050505050505051,0.8484848484848485,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,2,有罪感,99,99,0.5454545454545454,-0.12121212121212122,0.9268686868686867,0.9696969696969697,1.0,0.35353535353535354,0.696969696969697,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,3,自杀,99,99,0.8787878787878788,0.7373737373737373,0.9405050505050505,0.98989898989899,1.0,0.36363636363636365,0.5858585858585859,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,4,入睡困难,99,99,0.494949494949495,0.15151515151515152,0.9217171717171717,0.9797979797979798,1.0,0.2828282828282828,0.5656565656565656,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,5,睡眠不深,99,99,0.5252525252525253,-0.08080808080808081,0.8952525252525252,0.8585858585858586,1.0,0.24242424242424243,0.6060606060606061,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,6,早醒,99,99,0.41414141414141414,0.0707070707070707,0.9202020202020201,0.8787878787878788,1.0,0.23232323232323232,0.46464646464646464,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,7,工作和兴趣,99,99,0.8181818181818182,0.45454545454545453,0.897979797979798,1.0,1.0,0.36363636363636365,0.8585858585858586,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,8,迟滞,99,99,0.8181818181818182,0.37373737373737376,0.8661616161616161,0.7878787878787878,1.0,0.18181818181818182,0.5252525252525253,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,9,激越,99,99,0.6464646464646465,0.20202020202020202,0.8785858585858586,0.797979797979798,1.0,0.21212121212121213,0.5555555555555556,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,10,精神性焦虑,99,99,0.6565656565656566,-0.15151515151515152,0.8818181818181818,0.9494949494949495,1.0,0.24242424242424243,0.7272727272727273,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,11,躯体性焦虑,99,99,0.6565656565656566,-0.3333333333333333,0.9008080808080807,0.9797979797979798,1.0,0.41414141414141414,0.8282828282828283,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,12,胃肠道症状,99,99,0.31313131313131315,0.15151515151515152,0.9282828282828282,1.0,1.0,0.18181818181818182,0.5050505050505051,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,13,全身症状,99,99,0.45454545454545453,0.09090909090909091,0.9186868686868687,0.98989898989899,1.0,0.3434343434343434,0.7373737373737373,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,14,性症状,99,63,0.2857142857142857,1.1506849315068493,0.9257575757575758,0.696969696969697,1.0,0.40404040404040403,0.40404040404040403,36
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,15,疑病,99,99,0.3838383838383838,-0.16161616161616163,0.9237373737373737,0.8888888888888888,1.0,0.24242424242424243,0.35353535353535354,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,16,体重减轻,99,99,0.32323232323232326,0.1414141414141414,0.9348484848484848,0.9595959595959596,1.0,0.1111111111111111,0.35353535353535354,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C07,17,自知力,99,99,0.26262626262626265,-0.020202020202020204,0.9492929292929293,1.0,1.0,0.21212121212121213,0.16161616161616163,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,1,抑郁情绪,99,99,0.7575757575757576,-0.23232323232323232,0.9005050505050506,1.0,1.0,0.42424242424242425,0.8383838383838383,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,2,有罪感,99,99,0.5555555555555556,-0.1919191919191919,0.9287878787878788,0.9696969696969697,1.0,0.37373737373737376,0.6464646464646465,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,3,自杀,99,99,0.8383838383838383,0.7373737373737373,0.9316161616161617,1.0,1.0,0.32323232323232326,0.6060606060606061,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,4,入睡困难,99,99,0.46464646464646464,0.1414141414141414,0.9106060606060606,0.9595959595959596,1.0,0.23232323232323232,0.5353535353535354,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,5,睡眠不深,99,99,0.5454545454545454,-0.1414141414141414,0.892929292929293,0.8181818181818182,1.0,0.20202020202020202,0.5656565656565656,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,6,早醒,99,99,0.46464646464646464,0.10101010101010101,0.9217171717171717,0.8080808080808081,1.0,0.26262626262626265,0.45454545454545453,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,7,工作和兴趣,99,99,0.9090909090909091,0.6666666666666666,0.898989898989899,1.0,1.0,0.37373737373737376,0.8888888888888888,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,8,迟滞,99,99,0.7777777777777778,0.2727272727272727,0.8575757575757577,0.7272727272727273,1.0,0.1717171717171717,0.46464646464646464,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,9,激越,99,99,0.6262626262626263,0.04040404040404041,0.8646464646464646,0.7373737373737373,1.0,0.21212121212121213,0.4444444444444444,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,10,精神性焦虑,99,99,0.7777777777777778,-0.1919191919191919,0.8767676767676768,0.8787878787878788,1.0,0.25252525252525254,0.6666666666666666,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,11,躯体性焦虑,99,99,0.696969696969697,-0.41414141414141414,0.895959595959596,0.9696969696969697,1.0,0.41414141414141414,0.7878787878787878,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,12,胃肠道症状,99,99,0.25252525252525254,0.21212121212121213,0.9217171717171717,0.98989898989899,1.0,0.1111111111111111,0.5858585858585859,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,13,全身症状,99,99,0.3838383838383838,0.08080808080808081,0.9111111111111111,1.0,1.0,0.24242424242424243,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,14,性症状,99,66,0.4090909090909091,0.9041095890410958,0.9277777777777777,0.6868686868686869,1.0,0.40404040404040403,0.45454545454545453,33
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,15,疑病,99,99,0.494949494949495,-0.0707070707070707,0.9171717171717172,0.8585858585858586,1.0,0.31313131313131315,0.3939393939393939,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,16,体重减轻,99,99,0.2727272727272727,0.13131313131313133,0.9277777777777777,0.9191919191919192,1.0,0.09090909090909091,0.32323232323232326,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C08,17,自知力,99,99,0.32323232323232326,0.04040404040404041,0.9391919191919192,1.0,1.0,0.24242424242424243,0.2222222222222222,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,1,抑郁情绪,99,99,0.7373737373737373,-0.5151515151515151,0.9025252525252525,1.0,1.0,0.3939393939393939,0.797979797979798,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,2,有罪感,99,99,0.48484848484848486,-0.2222222222222222,0.9055555555555556,0.98989898989899,1.0,0.3333333333333333,0.7171717171717171,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,3,自杀,99,99,0.7373737373737373,0.6363636363636364,0.9351515151515152,1.0,1.0,0.31313131313131315,0.5757575757575758,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,4,入睡困难,99,99,0.42424242424242425,0.06060606060606061,0.9101010101010101,1.0,1.0,0.1717171717171717,0.5454545454545454,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,5,睡眠不深,99,99,0.494949494949495,-0.1919191919191919,0.8939393939393939,0.8888888888888888,1.0,0.21212121212121213,0.5050505050505051,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,6,早醒,99,99,0.3838383838383838,-0.08080808080808081,0.9131313131313132,0.9393939393939394,1.0,0.2727272727272727,0.37373737373737376,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,7,工作和兴趣,99,99,0.6363636363636364,0.37373737373737376,0.8919191919191919,1.0,1.0,0.26262626262626265,0.8484848484848485,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,8,迟滞,99,99,0.5252525252525253,-0.06060606060606061,0.8676767676767677,0.494949494949495,1.0,0.15151515151515152,0.29292929292929293,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,9,激越,99,99,0.5050505050505051,-0.10101010101010101,0.8787878787878788,0.7676767676767676,1.0,0.21212121212121213,0.35353535353535354,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,10,精神性焦虑,99,99,0.5757575757575758,-0.35353535353535354,0.8914141414141414,1.0,1.0,0.25252525252525254,0.696969696969697,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,11,躯体性焦虑,99,99,0.6262626262626263,-0.5050505050505051,0.8782828282828283,0.9797979797979798,1.0,0.2222222222222222,0.7575757575757576,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,12,胃肠道症状,99,99,0.1717171717171717,0.030303030303030304,0.9202020202020201,1.0,1.0,0.12121212121212122,0.494949494949495,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,13,全身症状,99,99,0.31313131313131315,-0.050505050505050504,0.9015151515151515,1.0,1.0,0.15151515151515152,0.696969696969697,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,14,性症状,99,59,0.3389830508474576,1.5616438356164384,0.9262626262626263,0.7070707070707071,1.0,0.494949494949495,0.37373737373737376,40
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,15,疑病,99,99,0.42424242424242425,-0.2222222222222222,0.9121212121212121,0.9090909090909091,1.0,0.21212121212121213,0.30303030303030304,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,16,体重减轻,99,99,0.25252525252525254,0.0707070707070707,0.9212121212121213,0.9797979797979798,1.0,0.08080808080808081,0.29292929292929293,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C11,17,自知力,99,99,0.21212121212121213,-0.0707070707070707,0.9333333333333332,1.0,1.0,0.1414141414141414,0.12121212121212122,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,1,抑郁情绪,99,99,0.7373737373737373,-0.43434343434343436,0.9035353535353535,1.0,1.0,0.40404040404040403,0.8181818181818182,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,2,有罪感,99,99,0.5858585858585859,-0.2222222222222222,0.9068686868686869,1.0,1.0,0.3333333333333333,0.7373737373737373,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,3,自杀,99,99,0.7373737373737373,0.6565656565656566,0.9336363636363636,1.0,1.0,0.30303030303030304,0.5959595959595959,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,4,入睡困难,99,99,0.42424242424242425,0.06060606060606061,0.9126262626262626,1.0,1.0,0.23232323232323232,0.5454545454545454,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,5,睡眠不深,99,99,0.5353535353535354,-0.23232323232323232,0.896969696969697,0.8888888888888888,1.0,0.2222222222222222,0.494949494949495,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,6,早醒,99,99,0.3838383838383838,-0.04040404040404041,0.9121212121212121,0.9191919191919192,1.0,0.2222222222222222,0.43434343434343436,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,7,工作和兴趣,99,99,0.6868686868686869,0.42424242424242425,0.895959595959596,1.0,1.0,0.29292929292929293,0.8484848484848485,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,8,迟滞,99,99,0.5555555555555556,-0.050505050505050504,0.8631313131313132,0.47474747474747475,1.0,0.16161616161616163,0.2828282828282828,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,9,激越,99,99,0.5454545454545454,-0.08080808080808081,0.8813131313131313,0.8080808080808081,1.0,0.25252525252525254,0.37373737373737376,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,10,精神性焦虑,99,99,0.5454545454545454,-0.3434343434343434,0.8964646464646465,0.98989898989899,1.0,0.26262626262626265,0.696969696969697,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,11,躯体性焦虑,99,99,0.6161616161616161,-0.47474747474747475,0.883030303030303,1.0,1.0,0.24242424242424243,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,12,胃肠道症状,99,99,0.21212121212121213,0.1111111111111111,0.9179797979797979,1.0,1.0,0.10101010101010101,0.5454545454545454,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,13,全身症状,99,99,0.31313131313131315,-0.010101010101010102,0.9018181818181819,1.0,1.0,0.16161616161616163,0.7171717171717171,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,14,性症状,99,57,0.3333333333333333,1.8082191780821917,0.9207070707070708,0.7171717171717171,1.0,0.43434343434343436,0.36363636363636365,42
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,15,疑病,99,99,0.42424242424242425,-0.2222222222222222,0.9121212121212121,0.9191919191919192,1.0,0.2222222222222222,0.3333333333333333,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,16,体重减轻,99,99,0.24242424242424243,0.12121212121212122,0.9205050505050505,0.9595959595959596,1.0,0.08080808080808081,0.32323232323232326,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C12,17,自知力,99,99,0.2727272727272727,0.010101010101010102,0.9253535353535354,1.0,1.0,0.1414141414141414,0.1919191919191919,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,1,抑郁情绪,99,99,0.8282828282828283,-0.42424242424242425,0.9166666666666666,1.0,1.0,0.5252525252525253,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,2,有罪感,99,99,0.5050505050505051,0.06060606060606061,0.9252525252525252,1.0,1.0,0.3838383838383838,0.7575757575757576,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,3,自杀,99,99,0.696969696969697,0.5555555555555556,0.9372727272727271,1.0,1.0,0.29292929292929293,0.5353535353535354,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,4,入睡困难,99,99,0.3939393939393939,0.09090909090909091,0.9253535353535354,1.0,1.0,0.2222222222222222,0.5252525252525253,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,5,睡眠不深,99,99,0.5353535353535354,-0.030303030303030304,0.9090909090909091,0.9696969696969697,1.0,0.2828282828282828,0.6060606060606061,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,6,早醒,99,99,0.3838383838383838,0.020202020202020204,0.9215151515151515,0.9393939393939394,1.0,0.21212121212121213,0.4444444444444444,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,7,工作和兴趣,99,99,0.8181818181818182,0.494949494949495,0.901010101010101,1.0,1.0,0.40404040404040403,0.8282828282828283,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,8,迟滞,99,99,0.7070707070707071,0.30303030303030304,0.8676767676767677,0.8282828282828283,1.0,0.18181818181818182,0.494949494949495,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,9,激越,99,99,0.6060606060606061,0.08080808080808081,0.890909090909091,0.9393939393939394,1.0,0.25252525252525254,0.45454545454545453,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,10,精神性焦虑,99,99,0.6262626262626263,-0.18181818181818182,0.8974747474747474,1.0,1.0,0.3434343434343434,0.7070707070707071,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,11,躯体性焦虑,99,99,0.5959595959595959,-0.3939393939393939,0.8954545454545455,1.0,1.0,0.37373737373737376,0.8484848484848485,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,12,胃肠道症状,99,99,0.18181818181818182,0.12121212121212122,0.9343434343434344,1.0,1.0,0.12121212121212122,0.5151515151515151,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,13,全身症状,99,99,0.3939393939393939,0.050505050505050504,0.9156565656565657,1.0,1.0,0.30303030303030304,0.7373737373737373,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,14,性症状,99,68,0.3235294117647059,0.6301369863013698,0.9273737373737374,0.7272727272727273,1.0,0.3838383838383838,0.42424242424242425,31
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,15,疑病,99,99,0.4444444444444444,0.0,0.9179797979797979,0.9393939393939394,1.0,0.25252525252525254,0.42424242424242425,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,16,体重减轻,99,99,0.21212121212121213,0.09090909090909091,0.9285858585858585,0.98989898989899,1.0,0.08080808080808081,0.30303030303030304,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C15,17,自知力,99,99,0.31313131313131315,0.1111111111111111,0.9363636363636364,1.0,1.0,0.25252525252525254,0.2828282828282828,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,1,抑郁情绪,99,99,0.9191919191919192,-0.31313131313131315,0.9156565656565657,1.0,1.0,0.5959595959595959,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,2,有罪感,99,99,0.5252525252525253,0.10101010101010101,0.9207070707070706,1.0,1.0,0.3838383838383838,0.7676767676767676,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,3,自杀,99,99,0.6767676767676768,0.5555555555555556,0.9333333333333332,1.0,1.0,0.26262626262626265,0.5656565656565656,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,4,入睡困难,99,99,0.42424242424242425,0.18181818181818182,0.9237373737373737,1.0,1.0,0.24242424242424243,0.5555555555555556,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,5,睡眠不深,99,99,0.5555555555555556,0.010101010101010102,0.9065656565656566,0.9393939393939394,1.0,0.26262626262626265,0.6161616161616161,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,6,早醒,99,99,0.40404040404040403,0.06060606060606061,0.9202020202020201,0.9393939393939394,1.0,0.2222222222222222,0.47474747474747475,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,7,工作和兴趣,99,99,0.898989898989899,0.5959595959595959,0.897979797979798,1.0,1.0,0.40404040404040403,0.8383838383838383,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,8,迟滞,99,99,0.7272727272727273,0.32323232323232326,0.8525252525252526,0.7575757575757576,1.0,0.12121212121212122,0.5454545454545454,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,9,激越,99,99,0.6666666666666666,0.1414141414141414,0.8914141414141414,0.9393939393939394,1.0,0.25252525252525254,0.5050505050505051,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,10,精神性焦虑,99,99,0.5858585858585859,-0.16161616161616163,0.895959595959596,0.98989898989899,1.0,0.32323232323232326,0.7373737373737373,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,11,躯体性焦虑,99,99,0.6060606060606061,-0.3434343434343434,0.8924242424242423,1.0,1.0,0.3434343434343434,0.8383838383838383,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,12,胃肠道症状,99,99,0.18181818181818182,0.16161616161616163,0.9338383838383839,1.0,1.0,0.12121212121212122,0.5555555555555556,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,13,全身症状,99,99,0.35353535353535354,0.1111111111111111,0.9131313131313132,1.0,1.0,0.26262626262626265,0.7777777777777778,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,14,性症状,99,66,0.2878787878787879,0.821917808219178,0.9333333333333333,0.7272727272727273,1.0,0.42424242424242425,0.41414141414141414,33
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,15,疑病,99,99,0.3838383838383838,0.020202020202020204,0.9174747474747474,0.9292929292929293,1.0,0.23232323232323232,0.43434343434343436,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,16,体重减轻,99,99,0.25252525252525254,0.1111111111111111,0.931111111111111,0.9797979797979798,1.0,0.12121212121212122,0.30303030303030304,0
HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,C16,17,自知力,99,99,0.3333333333333333,0.1111111111111111,0.931111111111111,1.0,1.0,0.24242424242424243,0.29292929292929293,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,1,Little interest or pleasure in doing things,189,189,0.6137566137566137,-0.4444444444444444,0.9058201058201057,0.7566137566137566,1.0,0.37566137566137564,0.164021164021164,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,2,"Feeling down, depressed, irritable, or hopeless",189,189,0.5343915343915344,-0.08994708994708994,0.8762962962962964,0.8888888888888888,1.0,0.2328042328042328,0.455026455026455,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,3,"Trouble falling or staying asleep, or sleeping too much",189,189,0.49206349206349204,-0.10052910052910052,0.8882539682539682,0.9365079365079365,1.0,0.19047619047619047,0.49206349206349204,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,4,Feeling tired or having little energy,189,189,0.8095238095238095,-0.5767195767195767,0.8546560846560847,0.4603174603174603,1.0,0.3544973544973545,0.2857142857142857,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,5,Poor appetite or overeating,189,189,0.9153439153439153,-0.8941798941798942,0.8585714285714287,0.1111111111111111,1.0,0.36507936507936506,0.031746031746031744,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,6,"Feeling bad about oneself, feeling like a failure, or feeling that one has let oneself or one's family down",186,186,0.6666666666666666,-0.45161290322580644,0.8569354838709676,0.6612903225806451,1.0,0.1827956989247312,0.26881720430107525,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,6,"Feeling bad about oneself, feeling like a failure, or feeling that one has let oneself or one’s family down",1,1,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,6,"Feeling bad about oneself, feeling like a failure, or letting down family",1,1,1.0,-1.0,0.95,1.0,1.0,1.0,0.0,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,6,"Feeling bad about oneself, feeling like a failure, or letting oneself/family down",1,1,1.0,-1.0,0.7,1.0,1.0,0.0,1.0,0
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,C03,7,Trouble concentrating on things,8,8,0.375,-0.375,0.90625,0.125,1.0,0.375,0.0,0
