scale,cohort,model,thinking_mode,item_id,item_name,selected_condition_id,selected_rho,runner_up_condition_id,runner_up_rho,winner_runner_up_delta,selection_reason,n_common,repeat,fold,validation_layer,train_subject_n,test_subject_n 
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,7,0.6151399088841223,11.0,0.6076311907855609,0.007508718098561351,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,7,0.45786388153173935,3.0,0.4538664192755468,0.003997462256192574,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.43289142555606164,11.0,0.40819926835491765,0.024692157201143983,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.20897359098174062,16.0,0.16842982839853254,0.040543762583208076,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.3749021774596402,7.0,0.3205657443908209,0.0543364330688193,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.4111266649964605,4.0,0.3473543941704106,0.06377227082604991,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,16,0.16300576486528512,11.0,0.13375094061266518,0.029254824252619938,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,15,0.5310081768386372,11.0,0.5306030876828095,0.0004050891558277092,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,3,0.6463535560473993,11.0,0.6429714895911578,0.003382066456241506,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,7,0.5045694382487368,3.0,0.46640290015059377,0.03816653809814302,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,11,0.44374396297528823,3.0,0.44261056876714083,0.001133394208147398,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,3,0.1946872000744348,4.0,0.14387356780327168,0.05081363227116312,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,11,0.5163081734261832,3.0,0.5027191355602791,0.013589037865904041,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,4,0.4107151212352265,11.0,0.40068139757356713,0.010033723661659388,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,3,0.37763893833492895,11.0,0.3640330879869715,0.013605850347957471,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,0.43323700336576165,4.0,0.3928450679715039,0.04039193539425773,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,11,0.6603496394763876,4.0,0.611585446644842,0.04876419283154554,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,3,0.49031718809946384,11.0,0.4823736780269605,0.007943510072503324,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,4,0.42464854437227934,7.0,0.4177925245353191,0.006856019836960214,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,7,0.20924029543117778,15.0,0.1910749053713526,0.018165390059825176,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,7,0.4306316808535595,3.0,0.377290959808961,0.05334072104459853,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0.3708273486170804,3.0,0.33986504639976844,0.030962302217311943,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,16,0.2328785883044531,7.0,0.23030490207539137,0.0025736862290617335,max_corrected_rho,113,6,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,7,0.5135881323496797,15.0,0.5079912322589888,0.005596900090690915,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,7,0.6359252155085788,11.0,0.621397284248534,0.014527931260044813,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,3,0.49123680904746747,4.0,0.46103972655989384,0.030197082487573634,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.4509309675370351,11.0,0.4221486570821254,0.0287823104549097,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.1986610413988066,7.0,0.1788971428863004,0.019763898512506206,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.38950369021286285,3.0,0.34791844195568583,0.04158524825717702,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.43975304948672206,4.0,0.3726459070505479,0.06710714243617416,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,11,0.13338220650177116,3.0,0.11963164500399587,0.013750561497775288,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,15,0.5805394603587285,11.0,0.535253942147376,0.045285518211352516,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,3,0.6524487578865789,11.0,0.6429014275062358,0.009547330380343055,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,7,0.49599280050970634,3.0,0.49392912890133556,0.0020636716083707873,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,3,0.4680407195621146,11.0,0.45998151630823336,0.008059203253881264,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,3,0.18456307829671287,7.0,0.1275822833870985,0.05698079490961436,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,11,0.5876457921477113,3.0,0.5610964814098192,0.02654931073789213,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,4,0.4509555615903423,3.0,0.4457666561917234,0.0051889053986188816,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,3,0.3402126699547743,12.0,0.31284268773702256,0.02736998221775172,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,0.43458964821425233,7.0,0.3858935925982829,0.04869605561596946,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,11,0.6541258988963718,12.0,0.6329877541052589,0.02113814479111298,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,3,0.5043226744919573,8.0,0.47810920387892913,0.0262134706130282,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,4,0.42274461114412204,7.0,0.4203778297980903,0.0023667813460317433,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,7,0.21937281381981796,15.0,0.13953043465143436,0.0798423791683836,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,7,0.4301424986966486,4.0,0.4248718653967067,0.005270633299941929,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0.39270732895828864,4.0,0.36111231636241253,0.031595012595876104,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,16,0.2260163002069657,15.0,0.20148017658413853,0.024536123622827172,max_corrected_rho,114,6,2,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,15,0.5400580408914532,7.0,0.4706876763097889,0.06937036458166423,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,7,0.6565497686117233,11.0,0.6531160690862083,0.003433699525514977,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,3,0.5478156844633982,7.0,0.507199350766646,0.040616333696752216,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.5358253626616847,11.0,0.4428689628969483,0.09295639976473635,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.3015469650293206,16.0,0.2638473324338396,0.03769963259548098,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.3490832250723331,3.0,0.316277899435352,0.032805325636981075,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.38272011263584027,4.0,0.313885335259682,0.06883477737615828,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,4,0.1926824619145756,16.0,0.17420958335066183,0.018472878563913775,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,15,0.5690474375602841,11.0,0.5484866240332423,0.020560813527041755,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,11,0.7149734129847473,3.0,0.6963441411175416,0.018629271867205643,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,7,0.5924844849944731,15.0,0.5706394445717349,0.02184504042273827,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,11,0.5511266436045916,4.0,0.5416417913260663,0.009484852278525358,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,3,0.2772152899057588,11.0,0.2632981255476752,0.0139171643580836,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,11,0.5068096336101973,3.0,0.479115481579984,0.027694152030213248,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,4,0.4297329241197935,11.0,0.3872094506410763,0.04252347347871721,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,15,0.3970372170329576,11.0,0.3677793026567889,0.029257914376168703,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,0.42277478064842194,7.0,0.35618424800757276,0.06659053264084919,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,11,0.6877737600889917,12.0,0.6717263659687461,0.016047394120245584,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,0.5385921048671314,7.0,0.5346858604463954,0.0039062444207359492,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,4,0.5039307023834213,15.0,0.4776927334583817,0.0262379689250396,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,7,0.26387222744325123,8.0,0.23612146026272499,0.027750767180526242,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,7,0.406071113474387,3.0,0.365815469065833,0.040255644408554,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0.34897094819214936,4.0,0.3201019820969457,0.028868966095203674,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,15,0.26024069831913677,16.0,0.23374616349229344,0.02649453482684333,max_corrected_rho,114,6,3,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,15,0.5267843659208743,7.0,0.5048260103525875,0.021958355568286847,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,11,0.6791090631190302,3.0,0.6505851144489545,0.028523948670075683,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,3,0.5344023776485894,11.0,0.5245636923794461,0.009838685269143332,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.5485212871312839,11.0,0.5271242320250997,0.02139705510618417,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.155881574876644,7.0,0.1512177938375244,0.004663781039119602,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.4051792200852757,3.0,0.3323756909749762,0.07280352911029947,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.4260444180148722,4.0,0.3849998893549075,0.04104452865996472,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,11,0.13636106423203706,3.0,0.12308760090354387,0.01327346332849319,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,11,0.5889160939168103,15.0,0.5884956565226821,0.0004204373941282258,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,3,0.7152185105257703,11.0,0.7112902957338726,0.003928214791897755,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,7,0.5619725801640666,15.0,0.5477247594969143,0.014247820667152244,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,4,0.5867226079858727,3.0,0.5818133994251956,0.004909208560677114,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,3,0.176908068179463,4.0,0.1517678160582878,0.02514025212117521,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,3,0.5807724356577697,11.0,0.5433213659410919,0.037451069716677776,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,4,0.4547154913560881,3.0,0.4462823921565685,0.008433099199519567,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,3,0.355565084857819,15.0,0.3468396938647139,0.008725390993105098,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,0.47173898178596363,7.0,0.4230539509959739,0.0486850307899897,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,12,0.6969423634606504,11.0,0.6856600648048087,0.011282298655841738,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,3,0.5525046996316052,7.0,0.5401549673288913,0.012349732302713856,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,7,0.5508340096506612,4.0,0.5379798959485149,0.012854113702146286,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,7,0.18689488870193155,15.0,0.1387020905501083,0.04819279815182326,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,3,0.4174203449051919,7.0,0.4145680410099528,0.0028523038952391055,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0.3748147524416861,3.0,0.3657468505298873,0.009067901911798792,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,7,0.23793087585453954,15.0,0.1884013264742587,0.04952954938028084,max_corrected_rho,114,6,4,repeated_10x5_oof,114,28
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,15,0.5637577185920614,7.0,0.488065678679076,0.07569203991298534,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,11,0.6583685138355819,7.0,0.6485092611982644,0.009859252637317573,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,3,0.5237572210722242,12.0,0.4960465160640442,0.027710705008180014,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.46112967827140916,11.0,0.45530068828722525,0.005828989984183908,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.22846329680088068,16.0,0.19057636871407707,0.037886928086803606,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.35176278361853575,15.0,0.34188454135818613,0.009878242260349612,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.43503337049147045,4.0,0.3965528610002523,0.03848050949121817,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,11,0.13670984312838325,16.0,0.1320840864390249,0.004625756689358357,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,11,0.5964054144547272,15.0,0.5863555727306743,0.010049841724052877,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,3,0.7340711568835885,11.0,0.7226268272547811,0.01144432962880737,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,7,0.5723229467863528,3.0,0.5388743755320342,0.03344857125431855,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,3,0.5149832692616263,11.0,0.5113614686595732,0.0036218006020530824,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,3,0.18539962985293998,7.0,0.1440053038257518,0.04139432602718818,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,11,0.5541300996248119,3.0,0.5535871744056237,0.000542925219188195,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,4,0.48627974622170617,11.0,0.45427534879384246,0.03200439742786371,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,15,0.3576186747328932,3.0,0.35166276095578775,0.00595591377710547,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,0.45983847199481065,4.0,0.42166447516140576,0.03817399683340489,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,11,0.6973323646715249,12.0,0.692287918154704,0.0050444465168209,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,3,0.5668286388897033,4.0,0.519189151619263,0.047639487270440206,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,4,0.49392382231253523,7.0,0.47919486062795846,0.014728961684576769,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,7,0.19825653658942036,8.0,0.1579398523235421,0.040316684265878255,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,3,0.4116297271889637,7.0,0.40409930106474423,0.007530426124219447,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0.40785488716573204,3.0,0.39083843744860547,0.01701644971712657,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,7,0.23937155436257426,8.0,0.17541212625545216,0.0639594281071221,max_corrected_rho,113,7,0,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,15,0.5247902649409176,7.0,0.5082553299375226,0.01653493500339498,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,7,0.6190803804649037,11.0,0.6115926336156324,0.007487746849271226,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,4,0.5232024718415136,3.0,0.514432774305048,0.008769697536465615,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,7,0.49589638290394683,11.0,0.4089684054511809,0.08692797745276593,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,0.21982183836374333,7.0,0.19831996714011385,0.021501871223629482,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,11,0.38070185193902345,3.0,0.3292960693546374,0.05140578258438605,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,16,0.45361143586445074,4.0,0.389660185850609,0.06395125001384172,max_corrected_rho,113,7,1,repeated_10x5_oof,113,29
