condition_id,inner_mean_mae,inner_se,inner_valid_fold_n,scale,cohort,model,thinking_mode,item_id,item_name,repeat,fold,outer_train_subject_n,outer_validation_subject_n 
12,0.9454545454545455,0.12003972741962404,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,8,0,113,29
15,0.9003952569169961,0.10697816665729097,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,8,0,113,29
16,0.9003952569169961,0.10697816665729097,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,5,食欲问题,8,0,113,29
3,0.7071146245059288,0.04623154425667486,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
4,0.8221343873517786,0.07637515359264663,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
7,0.6707509881422925,0.06382389572500088,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
8,0.892490118577075,0.0462070381859258,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
11,0.7252964426877471,0.03803513588527876,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
12,0.8130434782608695,0.06250685412900259,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
15,0.8486166007905138,0.06398280479528938,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
16,1.0608695652173914,0.06832173305251393,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,6,自我评价低或让家人失望,8,0,113,29
3,0.5770750988142292,0.06788472823620874,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
4,0.5588932806324111,0.057721044490019906,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
7,0.5758893280632411,0.05971388922694469,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
8,0.6292490118577074,0.07113691199214128,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
11,0.6122529644268775,0.07614827363479364,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
12,0.6130434782608696,0.07777226000478936,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
15,0.5936758893280631,0.0507162527504994,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
16,0.5845849802371541,0.07012998378773669,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,7,注意力困难,8,0,113,29
3,0.3541501976284585,0.05924372482983094,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
4,0.3541501976284585,0.04542618121719225,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
7,0.3802371541501976,0.04576539183709638,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
8,0.424901185770751,0.052830046031491225,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
11,0.3632411067193676,0.051186915304553535,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
12,0.37233201581027664,0.06099199739851636,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
15,0.3893280632411067,0.043126496522526474,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
16,0.4075098814229249,0.05818606059459875,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,8,动作或语速改变,8,0,113,29
3,0.6122529644268775,0.07559747073333625,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
4,0.66600790513834,0.07701933728323929,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
7,0.7249011857707509,0.0658947931466949,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
8,0.7703557312252964,0.039724794969967545,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
11,0.5501976284584981,0.05710607592247117,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
12,0.6039525691699605,0.07991035299588814,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
15,0.6027667984189723,0.03655859406974234,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
16,0.7450592885375493,0.10869205886981861,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,1,兴趣或愉悦感降低,8,1,113,29
3,0.5573122529644268,0.05750954185412429,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
4,0.6098814229249011,0.06349258301013447,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
7,0.6901185770750987,0.06882863271082577,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
8,0.8142292490118578,0.0871561667912217,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
11,0.5652173913043479,0.1008873440166025,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
12,0.5762845849802372,0.06667317585016369,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
15,0.8328063241106719,0.06495816248918104,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
16,0.9557312252964426,0.05161698200212929,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,2,情绪低落、抑郁或无望,8,1,113,29
3,0.6031620553359683,0.08166002165684479,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
4,0.583399209486166,0.04041683171909634,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
7,0.6901185770750988,0.04648849813661389,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
8,0.7351778656126482,0.04048249052670155,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
11,0.6110671936758894,0.04185992820513432,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
12,0.6727272727272727,0.025719048988138236,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
15,0.7154150197628458,0.041100067871710326,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
16,0.6743083003952568,0.05419994252996083,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,3,睡眠问题,8,1,113,29
3,0.8229249011857707,0.02756615932673943,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
4,0.7873517786561266,0.026140799626539847,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
7,0.841501976284585,0.03523333549101432,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
8,0.9561264822134387,0.06593923198663264,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
11,0.7976284584980237,0.05060446384308534,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
12,0.7620553359683794,0.056601149335316805,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
15,0.7889328063241108,0.08018553997142885,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
16,0.841501976284585,0.09382336917202574,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,4,疲劳或精力不足,8,1,113,29
3,0.8948616600790513,0.04314188962674408,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
4,0.8944664031620553,0.05679059306138121,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
7,0.8770750988142291,0.05962486948026268,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
8,0.8857707509881422,0.05674518424729188,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
11,0.9122529644268775,0.0440875383825737,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
12,0.9209486166007904,0.05784473910221651,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
15,0.8849802371541502,0.06696776718404175,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
16,0.9122529644268775,0.06490101726880147,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,5,食欲问题,8,1,113,29
3,0.6822134387351779,0.10228566300350754,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
4,0.7533596837944664,0.10045748281668368,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
7,0.7885375494071145,0.09703939681573846,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
8,0.9671936758893281,0.06924783871080213,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
11,0.6909090909090909,0.08894071111114234,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
12,0.7889328063241107,0.0665201068848759,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
15,0.9897233201581027,0.05112201685284066,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
16,0.9743083003952571,0.04049213725399842,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,6,自我评价低或让家人失望,8,1,113,29
3,0.6992094861660079,0.015666340855815343,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
4,0.6201581027667984,0.03403802393930591,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
7,0.691699604743083,0.04805257838870873,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
8,0.7272727272727273,0.045001176034528446,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
11,0.6735177865612648,0.038597804318525546,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
12,0.6553359683794466,0.0276510394188027,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
15,0.7794466403162055,0.058377720543630905,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
16,0.7169960474308299,0.04459314392784216,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,7,注意力困难,8,1,113,29
3,0.3276679841897233,0.030000494718017273,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
4,0.3458498023715415,0.043996196393183806,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
7,0.35494071146245065,0.041060136268893425,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
8,0.441501976284585,0.03922613760921136,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
11,0.32806324110671936,0.0342587664493275,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
12,0.3458498023715415,0.043996196393183806,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
15,0.5316205533596838,0.06721692227503971,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
16,0.4600790513833992,0.04390466437065986,5,PHQ-8,DAIC-WOZ全量189人,DeepSeek-V4-Pro,思考,8,动作或语速改变,8,1,113,29
3,0.48695652173913045,0.04557296826605911,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
4,0.5126482213438736,0.04405652108487834,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
7,0.6284584980237155,0.06183276214740035,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
8,0.6636363636363637,0.0492106766844894,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
11,0.4782608695652174,0.04877861112719329,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
12,0.5573122529644269,0.04007523116406822,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
15,0.6039525691699604,0.06375348267950447,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
16,0.6569169960474308,0.07274660337702996,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,1,兴趣或愉悦感降低,8,1,113,29
3,0.5743083003952568,0.03259132367541191,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
4,0.6462450592885376,0.04195126652236172,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
7,0.7438735177865612,0.0745392089730435,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
8,0.7616600790513834,0.03496180930829404,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
11,0.5652173913043479,0.0382756888296935,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
12,0.6363636363636365,0.047611644810760606,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
15,0.8592885375494073,0.04167290230228365,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
16,0.8505928853754942,0.06022514481969188,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,2,情绪低落、抑郁或无望,8,1,113,29
3,0.608695652173913,0.07242752716938122,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
4,0.6359683794466402,0.07487589131440468,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
7,0.6264822134387351,0.054910845808101995,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
8,0.6901185770750988,0.07796286136382419,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
11,0.6260869565217391,0.08217494918422703,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
12,0.6185770750988142,0.047025607606730975,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
15,0.6624505928853754,0.0857953371803597,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
16,0.6905138339920949,0.09422463977903804,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,3,睡眠问题,8,1,113,29
3,0.7075098814229249,0.019484201650381398,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
4,0.7604743083003951,0.03385970173132344,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
7,0.7616600790513834,0.037568125145310514,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
8,0.8229249011857709,0.06806457238877443,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
11,0.726086956521739,0.03164277875039596,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
12,0.7347826086956522,0.030733608183863653,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
15,0.7086956521739131,0.060286722418775064,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
16,0.8505928853754942,0.04992847451712979,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,4,疲劳或精力不足,8,1,113,29
3,0.8786561264822135,0.06952927565943405,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
4,0.8786561264822133,0.07219689749133242,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
7,0.8786561264822133,0.0608284857018518,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
8,0.8873517786561266,0.06978831455735009,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
11,0.9055335968379448,0.08708309150035355,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
12,0.8968379446640317,0.08173890107841615,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
15,0.8343873517786562,0.06341502764630419,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
16,0.8873517786561266,0.0626516501349698,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,5,食欲问题,8,1,113,29
3,0.583399209486166,0.04783833508600636,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
4,0.7790513833992094,0.06551137476828733,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
7,0.6284584980237155,0.06183276214740035,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
8,0.9818181818181818,0.03375572751348565,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
11,0.591699604743083,0.07133155489108275,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
12,0.7798418972332015,0.07067145042320569,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
15,0.8051383399209486,0.040960136948286104,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
16,0.98300395256917,0.035985749182988566,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,6,自我评价低或让家人失望,8,1,113,29
3,0.5849802371541502,0.06894939424014468,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
4,0.6205533596837944,0.06320095068985403,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
7,0.6830039525691699,0.08124572990532616,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
8,0.7446640316205533,0.06629956156920713,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
11,0.6292490118577075,0.0859663349900009,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
12,0.5944664031620553,0.07346198315639149,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
15,0.6474308300395257,0.06116465099033191,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
16,0.6652173913043479,0.0783456641282132,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,7,注意力困难,8,1,113,29
3,0.3723320158102767,0.049936296496234545,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
4,0.38181818181818183,0.0664643046193198,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
7,0.4154150197628458,0.08149484524647328,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
8,0.38972332015810285,0.06399440190955161,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
11,0.39881422924901183,0.05793042656269677,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
12,0.35494071146245065,0.07888470570523043,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
15,0.5055335968379446,0.0560596384236882,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
16,0.5051383399209486,0.04243539080518187,5,PHQ-8,DAIC-WOZ全量189人,GLM-5.2,思考,8,动作或语速改变,8,1,113,29
3,0.6122529644268775,0.07683757868453318,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
4,0.5770750988142292,0.08839097126949871,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
7,0.6122529644268775,0.05941488513553692,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
8,0.6300395256916996,0.05090381235983601,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
11,0.6652173913043478,0.08746616730075903,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
12,0.5596837944664032,0.08435147481837747,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
15,0.6193675889328063,0.05456693167135885,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
16,0.6810276679841897,0.04612666849524283,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,1,兴趣或愉悦感降低,8,1,113,29
3,0.5039525691699605,0.039987421665869,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
4,0.47707509881422927,0.07651463397582516,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
7,0.6992094861660079,0.050138460663456244,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
8,0.7434782608695653,0.06041874013170604,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
11,0.4695652173913043,0.04666961630745148,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
12,0.5221343873517786,0.06659345967793977,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
15,0.6090909090909091,0.1176186563555803,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
16,0.7604743083003952,0.09559662582027492,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,2,情绪低落、抑郁或无望,8,1,113,29
3,0.5573122529644269,0.03941189151236328,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
4,0.6098814229249012,0.036737636762761296,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
7,0.6636363636363637,0.03684803675224934,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
8,0.6996047430830039,0.055169852301009605,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
11,0.566798418972332,0.058233028674314034,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
12,0.5936758893280631,0.022197819892646596,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
15,0.567588932806324,0.051925537678792814,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
16,0.6557312252964428,0.022623064065223998,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,3,睡眠问题,8,1,113,29
3,0.8142292490118578,0.0420349738218037,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,8,1,113,29
4,0.7181818181818181,0.06429944476731307,5,PHQ-8,DAIC-WOZ全量189人,Qwen3.7-Max,思考,4,疲劳或精力不足,8,1,113,29
