scale,cohort,model,thinking_mode,item_id,item_name,method,comparison,condition_id,condition_full_name,baseline_condition_id,baseline_condition_full_name,n_common,rho_condition,rho_baseline,delta_rho,delta_ci_low,delta_ci_high,paired_p_value,estimability,fdr_family,q_value_fdr,significant_fdr_05 
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,自杀,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,自杀,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,自杀,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,入睡困难,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.7559289460184545,0.7559289460184545,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,5,睡眠不深,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,6,早醒,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.7559289460184545,0.7559289460184545,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,工作和活动,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.7559289460184545,0.7559289460184545,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,迟滞,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,9,激越,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.7559289460184545,0.7559289460184545,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,10,精神性焦虑,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.1889822365046136,0.1889822365046136,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,躯体性焦虑,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.7559289460184545,0.7559289460184545,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,胃肠道症状,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.1889822365046136,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,13,全身症状,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,14,性症状,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,15,疑病,Point-biserial,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,16,体重减轻,Point-biserial,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,16,体重减轻,Point-biserial,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,16,体重减轻,Point-biserial,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,0,,,,,,,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,,False
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,16,体重减轻,Point-biserial,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.944911182523068,0.944911182523068,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH共同24人验证|Qwen3.7-Max|不思考|Point-biserial,1.0,False
