scale,cohort,model,thinking_mode,condition_id,condition_full_name,scope,structure,task,cleaning,pathway,item_id,item_name,method,n,n_unique_predicted,rho,p_value,ci_low,ci_high,predicted_mean,predicted_zero_rate,predicted_positive_rate,gold_total_mean,estimability 
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,6,2,0.4530293611834014,0.36694483507932035,0.33895960971961925,0.9962619602843027,0.3333333333333333,0.8333333333333334,0.16666666666666666,14.666666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,6,1,,,,,0.0,1.0,0.0,14.666666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,6,2,0.8911327886790067,0.017132953662860082,0.746003846592251,0.9912407071619304,0.6666666666666666,0.6666666666666666,0.3333333333333333,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,6,2,0.7514691493021792,0.08497580055558167,0.630916029161295,0.9924524222355093,0.3333333333333333,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,6,3,0.8911327886790067,0.017132953662860082,0.746003846592251,0.9901101252778641,0.5,0.6666666666666666,0.3333333333333333,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,6,2,0.3757345746510897,0.4629205785869716,0.0,0.9817705315063088,0.3333333333333333,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,6,2,0.3757345746510897,0.4629205785869716,0.0,0.9743911956946198,0.3333333333333333,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,6,3,0.700140042014005,0.12139288845301344,0.0,0.9813797386010747,0.6666666666666666,0.5,0.5,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,6,4,0.700140042014005,0.12139288845301344,0.11812488464372366,0.984783558817937,1.5,0.5,0.5,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,6,3,0.700140042014005,0.12139288845301344,0.06098511166876642,0.9899494936611665,0.6666666666666666,0.5,0.5,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,6,2,0.8911327886790067,0.017132953662860082,0.74535599249993,0.9912407071619304,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,6,2,0.8911327886790067,0.017132953662860082,0.7457447049553224,0.9934438564631732,0.6666666666666666,0.6666666666666666,0.3333333333333333,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,6,3,0.42008402520840304,0.40694019970578393,-0.8429272304235246,0.9793999145051778,0.8333333333333334,0.5,0.5,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,6,2,0.3757345746510897,0.4629205785869716,0.0,0.9811066624824879,0.3333333333333333,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,6,3,0.8911327886790067,0.017132953662860082,0.7457285086030144,0.9899494936611665,0.5,0.6666666666666666,0.3333333333333333,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,6,2,0.7514691493021792,0.08497580055558167,0.622831809630215,0.9925396949964301,0.3333333333333333,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,6,2,-1.3877787807814457e-17,1.0,-0.5359422007578722,0.8872048613077099,0.16666666666666666,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,6,1,,,,,0.0,1.0,0.0,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,6,2,0.7514691493021792,0.08497580055558167,0.6199778334264381,0.9899494936611666,0.16666666666666666,0.8333333333333334,0.16666666666666666,7.0,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,14,3,0.7795089550887035,0.0010122620634227238,0.49925206997125615,0.9593330383734233,1.7857142857142858,0.35714285714285715,0.6428571428571429,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,14,3,0.1897201629218474,0.5159339411258282,-0.35562346683319335,0.7657992811832852,0.9285714285714286,0.42857142857142855,0.5714285714285714,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,14,3,0.7382588948480585,0.002569435971632799,0.38744093857833434,0.9537794314952657,1.5714285714285714,0.42857142857142855,0.5714285714285714,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,14,3,0.2907667714345705,0.3132017485645751,-0.2518333801318605,0.7723643998165188,0.7857142857142857,0.42857142857142855,0.5714285714285714,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,14,3,0.6867360848943201,0.0066701700549356095,0.3919178716949097,0.9327657831014673,1.0,0.2857142857142857,0.7142857142857143,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,14,3,0.5609117860298098,0.03691077571541877,0.07549316699593041,0.8765930369727817,0.5714285714285714,0.5714285714285714,0.42857142857142855,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,14,5,0.48411523215556346,0.07940896577503817,0.2527164118313764,0.7895134942013585,2.642857142857143,0.14285714285714285,0.8571428571428571,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,14,3,0.22859475575713728,0.4318249846986807,-0.3074435621758629,0.7336474246056401,0.7857142857142857,0.5,0.5,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,14,4,0.3386391362270597,0.23627895481551603,-0.21325292030288678,0.7830210286311848,0.6428571428571429,0.6428571428571429,0.35714285714285715,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Point-biserial,14,4,0.7795089550887035,0.0010122620634227238,0.5119158444726587,0.9592800615764157,1.3571428571428572,0.35714285714285715,0.6428571428571429,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Point-biserial,14,5,0.6006052604781815,0.02313298123020708,0.22066980893994154,0.9156543435586653,1.4285714285714286,0.35714285714285715,0.6428571428571429,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Point-biserial,14,3,0.5714868893928432,0.03276556359002942,0.11375950542655384,0.8721153630066711,0.7857142857142857,0.5,0.5,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,13,全身症状,Point-biserial,14,3,0.6551100809847133,0.01099161593071906,0.34080831041571,0.9264732661879839,1.2857142857142858,0.2857142857142857,0.7142857142857143,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,14,性症状,Point-biserial,14,3,0.8391435199588777,0.00017519346437417787,0.6506080814381353,0.9674631447753459,1.0714285714285714,0.35714285714285715,0.6428571428571429,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,15,疑病,Point-biserial,14,3,0.15135301871026136,0.6055024404798213,-0.35422692838026987,0.6244233835069081,0.5,0.7142857142857143,0.2857142857142857,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,14,2,0.14673756971950597,0.6166690662775449,-0.4277243298629545,0.6292446614765279,0.42857142857142855,0.7857142857142857,0.21428571428571427,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,14,2,0.12831970008942647,0.661981236468492,-0.11129069348737684,0.4628380626331414,0.14285714285714285,0.8571428571428571,0.14285714285714285,13.857142857142858,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,12,3,0.8654654648881882,0.0002757203769713425,0.7238471701759028,0.9674067175944819,1.5,0.3333333333333333,0.6666666666666666,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,12,3,0.7745966692414834,0.003094086686210892,0.5015281351905313,0.9440839641272399,1.0833333333333333,0.25,0.75,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,12,4,0.8315218406202998,0.000799754505351257,0.5946578254393049,0.9709463471758749,1.75,0.4166666666666667,0.5833333333333334,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,12,3,0.1883004612631402,0.5578244898188968,-0.45863358858213954,0.7297553979251443,0.5833333333333334,0.5,0.5,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,12,3,0.4236760378420655,0.1699122709161681,-0.157812681159847,0.9015652986403546,0.5833333333333334,0.5,0.5,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,12,3,0.10818318311102353,0.7378789291295734,-0.41150757007772326,0.5911669217627664,0.4166666666666667,0.6666666666666666,0.3333333333333333,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,12,5,0.7052631578947367,0.010406095033491426,0.4916222040365193,0.9202179936604227,2.4166666666666665,0.16666666666666666,0.8333333333333334,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,12,3,0.8654654648881882,0.0002757203769713425,0.6845552519293084,0.9668584165747964,0.75,0.3333333333333333,0.6666666666666666,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,12,3,0.8315218406202998,0.000799754505351257,0.6007503086749626,0.964942611724776,0.75,0.4166666666666667,0.5833333333333334,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,12,4,0.8654654648881882,0.0002757203769713425,0.6822503600599031,0.9653858780450483,1.1666666666666667,0.3333333333333333,0.6666666666666666,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,12,4,0.6158119654012109,0.033013456984644654,0.16797785403309098,0.9189261039123181,1.0,0.3333333333333333,0.6666666666666666,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,12,2,0.4212718727453681,0.17260708477743106,1.1829797664781745e-17,0.7828829448654987,0.25,0.75,0.25,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,12,3,0.6658813472426787,0.01808491953467073,0.32887353885210174,0.9241945337492816,0.9166666666666666,0.25,0.75,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,12,3,0.4734502346115583,0.12001612414697006,-0.16318738348817732,0.902573755715663,0.8333333333333334,0.4166666666666667,0.5833333333333334,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,12,2,0.35783668259800083,0.25343684078072365,-0.15506095714718335,0.7806838439091105,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,12,2,0.25819888974716104,0.417787004745065,-0.1965252946699607,0.6763775017365787,0.25,0.75,0.25,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,12,1,,,,,0.0,1.0,0.0,13.166666666666666,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,9,3,0.7964534756815962,0.010200874557307992,0.4835296619479207,0.9827081151971442,1.4444444444444444,0.3333333333333333,0.6666666666666666,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,9,3,0.7927888048666474,0.010816618305757194,0.41618584588342633,0.9857312697208879,0.8888888888888888,0.4444444444444444,0.5555555555555556,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,9,4,0.5094455135966182,0.16124456176261912,-0.26458435823510945,0.9667744426447459,1.6666666666666667,0.4444444444444444,0.5555555555555556,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,9,2,0.09578262852211514,0.8063588742799737,-0.5611716688267513,0.6585583691019824,0.2222222222222222,0.7777777777777778,0.2222222222222222,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,9,3,0.2890673981643732,0.4505961806022639,-0.45238039166867794,0.8491805421396916,0.5555555555555556,0.5555555555555556,0.4444444444444444,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,9,2,0.5575917303251701,0.11878676188972788,0.26018979884185833,0.9606036790115258,0.4444444444444444,0.7777777777777778,0.2222222222222222,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,9,4,0.7046864812698472,0.0340245898897271,0.48207803355923934,0.9875971268321957,2.4444444444444446,0.2222222222222222,0.7777777777777778,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,9,3,0.8958227289648397,0.001083715526792049,0.753340665096495,0.9849881435672019,0.7777777777777778,0.4444444444444444,0.5555555555555556,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,9,3,0.34392309177159824,0.3648030693964458,-0.3023323770680292,0.8509620033418319,0.4444444444444444,0.6666666666666666,0.3333333333333333,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Point-biserial,9,3,0.7964534756815962,0.010200874557307992,0.5233677379032984,0.9848527905355087,1.2222222222222223,0.3333333333333333,0.6666666666666666,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Point-biserial,9,3,0.4977834223009976,0.17267850114850905,0.011878215746680257,0.9554115826795531,1.0,0.3333333333333333,0.6666666666666666,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Point-biserial,9,2,0.5339858530137974,0.13865181995952344,-0.03415001840709411,0.9196732234075503,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,13,全身症状,Point-biserial,9,3,0.7927888048666474,0.010816618305757194,0.45662070165842983,0.9838919677285493,0.7777777777777778,0.4444444444444444,0.5555555555555556,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,14,性症状,Point-biserial,9,3,0.6606943605085968,0.052716509194395224,0.20675633608507119,0.9745605338532521,0.8888888888888888,0.3333333333333333,0.6666666666666666,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,15,疑病,Point-biserial,9,2,-0.1719615458857991,0.6582009729312019,-0.8140479100379948,0.5881396848457897,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,9,3,0.12656990197565215,0.7455713778366942,-0.47280175919508405,0.6533766071337678,0.3333333333333333,0.7777777777777778,0.2222222222222222,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,9,1,,,,,0.0,1.0,0.0,13.444444444444445,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,9,3,0.6677344703781425,0.049368405980911224,0.2315009421465788,0.9323163386658596,1.4444444444444444,0.4444444444444444,0.5555555555555556,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,9,3,0.2639266681336532,0.4925732155338812,-0.603989968714888,0.9391250747156787,0.8888888888888888,0.4444444444444444,0.5555555555555556,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,9,3,0.7344562777743181,0.02422333961100098,0.4987055109004419,0.9500959438656307,1.3333333333333333,0.3333333333333333,0.6666666666666666,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,9,3,0.7812229376756135,0.012923139078322907,0.47050595383874255,0.9645168470660802,0.5555555555555556,0.5555555555555556,0.4444444444444444,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,9,3,0.2837671982309865,0.4593135568211939,-0.439372279621973,0.8465668738932814,1.0,0.3333333333333333,0.6666666666666666,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,9,2,0.6843797133806145,0.04200152126893774,0.5835576197745919,0.9514764898646616,0.1111111111111111,0.8888888888888888,0.1111111111111111,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,9,5,0.3672281388871591,0.3309430233943171,0.22617667389217916,0.7451388329919855,2.4444444444444446,0.1111111111111111,0.8888888888888888,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,9,3,0.3774151354311241,0.3166523302285775,-0.24887048916588478,0.9508762877621967,0.7777777777777778,0.5555555555555556,0.4444444444444444,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,9,3,0.8102548711703152,0.008094264368521694,0.6333559097721946,0.9623739495161494,0.7777777777777778,0.4444444444444444,0.5555555555555556,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,9,4,0.7344562777743181,0.02422333961100098,0.47004476825896147,0.943007939239245,1.2222222222222223,0.3333333333333333,0.6666666666666666,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,9,4,0.2712893258868958,0.4801171161734285,-0.1845834590574334,0.7701549421023001,1.4444444444444444,0.2222222222222222,0.7777777777777778,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,9,3,0.5199355362232969,0.1513438977438568,-0.11579843889416576,0.8882944718082548,0.5555555555555556,0.5555555555555556,0.4444444444444444,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,9,3,0.7344562777743181,0.02422333961100098,0.5086844106311341,0.9471813654742711,1.0,0.3333333333333333,0.6666666666666666,12.777777777777779,不可估计
HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,9,3,0.42492193569518166,0.2542544188122837,-0.25712973861328997,0.8728141252360754,0.5555555555555556,0.5555555555555556,0.4444444444444444,12.777777777777779,不可估计
