对比类型,处理因素,量表,队列,模型,思考模式,条目编号,条目名称,参照条件编号,参照刺激条件,目标条件编号,目标刺激条件,共同被试数N,共同被试普通总分一致,共同被试校正总分一致,普通参照相关,普通目标相关,普通相关变化（目标－参照）,普通变化95%CI下限,普通变化95%CI上限,普通置换P值,校正参照相关,校正目标相关,校正相关变化（目标－参照）,校正变化95%CI下限,校正变化95%CI上限,校正置换P值,可估计性代码,可估计性,普通FDR校正q值,校正FDR校正q值,校正差异结论 
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.638524716563378,0.4969575829679195,-0.14156713359545847,-0.25032472260129013,-0.04486339909494933,0.009495252373813094,0.6013623187726131,0.45723035990039457,-0.14413195887221858,-0.2596105611895733,-0.045044301327236365,0.0069965017491254375,formal,正式,0.1883225054139597,0.1387639513576545,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.638524716563378,0.4725037860629347,-0.16602093050044325,-0.29445286673210025,-0.05238973203525765,0.00399800099950025,0.6013623187726131,0.4308530946830351,-0.17050922408957803,-0.3064099215471214,-0.061343920550294674,0.005997001499250375,formal,正式,0.11894052973513243,0.1387639513576545,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,57,是,是,0.4865450422727148,0.4865450422727148,0.0,0.0,0.0,1.0,0.41967826718638196,0.41967826718638196,0.0,0.0,0.0,1.0,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,47,是,是,0.4340565654747218,0.4262270341892645,-0.007829531285457325,-0.11140112560488638,0.079782122570929,0.888055972013993,0.37376140411748837,0.3716242079203763,-0.0021371961971120568,-0.10050953272101004,0.08393213601762493,1.0,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,56,是,是,0.4793026834164597,0.504560658549032,0.025257975132572275,-0.005202446153245013,0.07219048382795193,0.0004997501249375312,0.41499525432105616,0.4460887054226316,0.031093451101575464,-0.004912387072544945,0.08633914612641902,0.0004997501249375312,formal,正式,0.019823421622522073,0.019823421622522073,目标条件校正相关显著更强
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,57,是,是,0.47960020310721785,0.48604971984072615,0.006449516733508298,-0.003512615425104051,0.031000739150923034,0.0004997501249375312,0.41121987729719206,0.4220949321456141,0.01087505484842205,0.0,0.04654252711912919,0.0004997501249375312,formal,正式,0.019823421622522073,0.019823421622522073,目标条件校正相关显著更强
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,56,是,是,0.4937357492869832,0.4998569066234314,0.006121157336448191,-0.0029379917204917145,0.031472226068918585,1.0,0.42512914520699985,0.43597333264864324,0.010844187441643394,0.0,0.042204029339573006,1.0,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,58,是,是,0.47547130088011,0.4103565678360668,-0.06511473304404325,-0.1894461235399715,0.019285791950660484,0.21689155422288856,0.40890992601759074,0.34503978130432444,-0.0638701447132663,-0.17014164743847526,0.030636768308194073,0.2723638180909545,formal,正式,0.7593895360012302,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,58,是,是,0.47547130088011,0.4486075145855675,-0.026863786294542502,-0.1102888227991603,0.03516356363469008,0.43928035982008995,0.40890992601759074,0.3820675666371586,-0.026842359380432168,-0.11403785628631904,0.04364804901091306,0.5542228885557221,formal,正式,0.886006149467639,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.1464667187472026,0.10308845513687828,-0.04337826361032432,-0.10830556101542706,0.030601783570395252,0.22588705647176413,0.08690450000458697,0.050233827089870856,-0.03667067291471611,-0.10495219669002276,0.027808246993845275,0.3103448275862069,formal,正式,0.7593895360012302,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.1464667187472026,0.15622174068541278,0.009755021938210179,-0.1300184627874884,0.16322704155475426,0.9085457271364318,0.08690450000458697,0.09625733727294614,0.009352837268359171,-0.13864780844100846,0.156209186869539,0.9155422288855573,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.1464667187472026,0.17285806004918394,0.02639134130198134,-0.1211411052643677,0.16790986622081408,0.7401299350324838,0.08690450000458697,0.1235124716398206,0.03660797163523363,-0.1219451611292638,0.16487993067782283,0.6411794102948526,formal,正式,0.9896119356052312,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.1464667187472026,0.19925055958161392,0.052783840834411316,-0.05410977449185268,0.15981493501025076,0.3583208395802099,0.08690450000458697,0.14238581702317332,0.05548131701858636,-0.04197734547640983,0.16077347247889096,0.36481759120439783,formal,正式,0.8200034598085573,0.8131207123710872,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.1464667187472026,0.1208577055584021,-0.025609013188800503,-0.12102068549154266,0.05069142523887371,0.5572213893053474,0.08690450000458697,0.0644995200323799,-0.02240497997220707,-0.11254573041609937,0.0716127396429843,0.6391804097951025,formal,正式,0.927899064166547,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.1464667187472026,0.07390500018849108,-0.07256171855871152,-0.2184215542857397,0.04945548897257413,0.2368815592203898,0.08690450000458697,0.020081421104861864,-0.06682307889972511,-0.1841051978662035,0.057908633195241484,0.2783608195902049,formal,正式,0.7593895360012302,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.1464667187472026,0.07832128444305428,-0.06814543430414832,-0.19803923724864794,0.05396167942710357,0.2723638180909545,0.08690450000458697,0.02006846700799998,-0.06683603299658698,-0.18901773130039737,0.06634973070809543,0.3008495752123938,formal,正式,0.7759453606530068,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.3299899709985718,0.2685411239790698,-0.061448847019501984,-0.18997968512398983,0.02547738849049792,0.24887556221889057,0.26456338013549974,0.21087611864356307,-0.05368726149193667,-0.17064890476598132,0.02675626224998533,0.4927536231884058,formal,正式,0.7593895360012302,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.3299899709985718,0.3619728769838838,0.031982905985312005,-0.1350901597435119,0.16922084792105974,0.7051474262868566,0.26456338013549974,0.3039043059121333,0.03934092577663356,-0.13062305502698207,0.1960988007317485,0.6291854072963519,formal,正式,0.985408458561417,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.3299899709985718,0.2899882948433569,-0.04000167615521488,-0.16034422002515883,0.08446516419051393,0.5662168915542228,0.26456338013549974,0.22603261876150646,-0.03853076137399328,-0.16322771819948506,0.0671608463256537,0.5612193903048476,formal,正式,0.927899064166547,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.3299899709985718,0.34036848840489703,0.010378517406325227,-0.03317797849853497,0.06528978754344814,0.8120939530234883,0.26456338013549974,0.2812869075330577,0.016723527397557947,-0.028459165715905534,0.07126368713054172,0.6151924037981009,formal,正式,1.0,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.3299899709985718,0.3406560574161942,0.0106660864176224,-0.04648156863230964,0.0726576454204272,0.7656171914042978,0.26456338013549974,0.28243668983511316,0.017873309699613427,-0.03819316828782776,0.08230421529967488,0.5907046476761619,formal,正式,0.9951779429434219,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.3299899709985718,0.2920176989620122,-0.03797227203655962,-0.10762036729666002,0.030626162017415453,0.34132933533233384,0.26456338013549974,0.21807739161273532,-0.04648598852276442,-0.11251124291338961,0.013645171249796858,0.1774112943528236,formal,正式,0.8200034598085573,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.3299899709985718,0.30396253165759396,-0.026027439340977843,-0.11179222127024324,0.06559010913745815,0.632183908045977,0.26456338013549974,0.23938637689164435,-0.025177003243855384,-0.11919540916314081,0.06934936653771247,0.6461769115442278,formal,正式,0.9644857058650163,0.8967314095761109,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.30188512751926777,0.17171812924183796,-0.1301669982774298,-0.28055710581555965,0.0,0.2463768115942029,0.3006109221718697,0.1729630221306992,-0.1276479000411705,-0.3019025384684091,0.0,0.25837081459270367,formal,正式,0.7593895360012302,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.30188512751926777,0.19822264636415013,-0.10366248115511764,-0.27935253547244904,0.11948439689301886,0.35082458770614694,0.3006109221718697,0.17933960512111297,-0.12127131705075672,-0.32956210254969986,0.10915146601777634,0.2913543228385807,formal,正式,0.8200034598085573,0.7857666911225238,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.30188512751926777,0.21196640282625298,-0.08991872469301479,-0.2761153401098544,0.09205053403552767,0.424287856071964,0.3006109221718697,0.19740517489984225,-0.10320574727202744,-0.25944845537251077,0.11919945447702639,0.36081959020489757,formal,正式,0.8818004790708094,0.8131207123710872,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.30188512751926777,0.30188512751926777,0.0,0.0,0.0,1.0,0.3006109221718697,0.3006109221718697,0.0,0.0,0.0,1.0,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.30188512751926777,0.30188512751926777,0.0,0.0,0.0,1.0,0.3006109221718697,0.3006109221718697,0.0,0.0,0.0,1.0,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.30188512751926777,-0.21098415479363125,-0.5128692823128991,-0.7190784558078057,-0.3289362493879619,0.0004997501249375312,0.3006109221718697,-0.2106161201164976,-0.5112270422883674,-0.7128070095204966,-0.29027432637253126,0.0004997501249375312,formal,正式,0.019823421622522073,0.019823421622522073,目标条件校正相关显著更弱
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,不思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.30188512751926777,-0.05910492700918879,-0.36099005452845656,-0.5733396543792803,-0.13630278444454696,0.004997501249375313,0.3006109221718697,-0.05991390395301756,-0.36052482612488723,-0.5727692111602737,-0.13828397065295714,0.004497751124437781,formal,正式,0.11894052973513244,0.13380809595202398,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.5826691003243959,0.5878167728869609,0.005147672562564987,-0.08571914489293209,0.10391213249627505,0.9150424787606197,0.5394762033636196,0.5492024906995892,0.009726287335969586,-0.08739001247834796,0.08954914042328313,0.8450774612693653,formal,正式,1.0,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.5826691003243959,0.4990726331202579,-0.08359646720413799,-0.2826671803609881,0.10992827627154775,0.45177411294352826,0.5394762033636196,0.47339145812329747,-0.0660847452403221,-0.25000576306736416,0.11396275185610685,0.5362318840579711,formal,正式,0.7297162229695963,0.8010130737100585,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.5826691003243959,0.5595130471306502,-0.023156053193745696,-0.15451332606572546,0.1190743637329509,0.7816091954022989,0.5394762033636196,0.5274878999316978,-0.01198830343192181,-0.15296668489668072,0.13189700032422255,0.8705647176411794,formal,正式,0.939510042958319,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.5826691003243959,0.5003146979316415,-0.08235440239275438,-0.17117955012374003,-0.010124888434891307,0.03648175912043978,0.5394762033636196,0.46438283678482256,-0.075093366578797,-0.1670796749400871,-0.0046118891423541164,0.05697151424287856,formal,正式,0.3473063468265867,0.42404884514264607,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.5826691003243959,0.4770557976034689,-0.105613302720927,-0.22036561867033874,-0.0023706810503913867,0.06946526736631684,0.5394762033636196,0.4472224938148355,-0.09225370954878409,-0.2128707473046172,0.01350505366500526,0.11544227886056972,formal,正式,0.3473063468265867,0.47371142015199297,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.5826691003243959,0.4509506025597072,-0.1317184977646887,-0.25603013548597386,0.013433440476329312,0.06946526736631684,0.5394762033636196,0.411402043340917,-0.12807416002270255,-0.277392886232765,0.01427963857335389,0.09295352323838081,formal,正式,0.3473063468265867,0.44245877061469263,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.5826691003243959,0.3954010367793115,-0.1872680635450844,-0.32184660883889094,-0.03473602617278946,0.027486256871564217,0.5394762033636196,0.36791702878506943,-0.17155917457855013,-0.3055930310670281,-0.0205751716993394,0.04047976011994003,formal,正式,0.3473063468265867,0.42404884514264607,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.3998978626503374,0.41472605941406787,0.014828196763730483,-0.1110942217000338,0.13943728450321768,0.8180909545227386,0.3411209005102676,0.35434736689804647,0.013226466387778857,-0.08765895558863528,0.12762500482360545,0.8455772113943029,formal,正式,0.9451730445456883,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.3998978626503374,0.29512431658420946,-0.10477354606612793,-0.26924650539855843,0.07464283511664999,0.1984007996001999,0.3411209005102676,0.2432642630957057,-0.09785663741456191,-0.27666732228931773,0.055286547563707863,0.24587706146926536,formal,正式,0.5758462232298486,0.647708754318493,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.3998978626503374,0.395928461687987,-0.003969400962350378,-0.14190283779653218,0.13721281842508648,0.9660169915042479,0.3411209005102676,0.3507327749018762,0.0096118743916086,-0.1417990479283887,0.1590738258317486,0.8960519740129935,formal,正式,1.0,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.3998978626503374,0.38948259285238085,-0.010415269797956539,-0.10471581827266713,0.07713249441481869,0.8320839580209896,0.3411209005102676,0.3343323980424917,-0.006788502467775903,-0.10517361003559869,0.09839450374240977,0.8850574712643678,formal,正式,0.95209606735094,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.3998978626503374,0.30102028746238946,-0.09887757518794793,-0.18817842044251762,-0.007955917078929477,0.02798600699650175,0.3411209005102676,0.261303238656571,-0.0798176618536966,-0.17700993906318932,0.003933524901692632,0.12043978010994502,formal,正式,0.3473063468265867,0.47774446110278196,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.3998978626503374,0.39907535711072817,-0.0008225055396092196,-0.12185546146783371,0.10219840936698646,0.9895052473763118,0.3411209005102676,0.3492327021863742,0.00811180167610659,-0.11304726006017042,0.1222767454329276,0.9070464767616192,formal,正式,1.0,0.9902861069465266,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.3998978626503374,0.3425501961469282,-0.05734766650340917,-0.17486320561338495,0.059377799584233955,0.40429785107446276,0.3411209005102676,0.2922232574973637,-0.04889764301290389,-0.1802263112750883,0.07524841878832385,0.49825087456271866,formal,正式,0.7058861873411121,0.7800645131979463,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.39346129494286763,0.4641313318291848,0.07067003688631718,-0.03933891471602576,0.18414280380935127,0.1839080459770115,0.31799749564614926,0.39541160448849155,0.07741410884234229,-0.018007437318285288,0.19491368942221246,0.17341329335332334,formal,正式,0.5471264367816092,0.5430574186590915,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.39346129494286763,0.35607391437233205,-0.03738738057053559,-0.17655938655809897,0.11012312562759967,0.6151924037981009,0.31799749564614926,0.2929070632307783,-0.025090432415370956,-0.18094977455651715,0.1379924644308582,0.7446276861569215,formal,正式,0.8206896551724138,0.9528031683083189,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.39346129494286763,0.4520959262082598,0.058634631265392145,-0.04439475452480298,0.17165311630581065,0.32033983008495753,0.31799749564614926,0.3892390841416875,0.07124158849553824,-0.03290582699343014,0.1705598919691809,0.24087956021989004,formal,正式,0.6900601423426218,0.647708754318493,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,99,是,是,0.39346129494286763,0.4314076152433139,0.03794632030044626,-0.041718981049660465,0.12787256451253137,0.40929535232383807,0.31799749564614926,0.35807922379781615,0.040081728151666884,-0.0382961195688127,0.1456996809640786,0.375312343828086,formal,正式,0.7058861873411121,0.7247938530734632,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,99,是,是,0.39346129494286763,0.4558088985511309,0.06234760360826325,-0.05055124208433891,0.178450807317878,0.3333333333333333,0.31799749564614926,0.38537164053694556,0.0673741448907963,-0.03955992270632505,0.19813894123979495,0.303848075962019,formal,正式,0.6900601423426218,0.66904047976012,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,99,是,是,0.39346129494286763,0.38962383377196785,-0.0038374611708997808,-0.09914724062005445,0.09309157478355178,0.9450274862568716,0.31799749564614926,0.3155048042603046,-0.002492691385844681,-0.10312924453608663,0.10105384133669387,0.9540229885057471,formal,正式,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,99,是,是,0.39346129494286763,0.47294154010577477,0.07948024516290714,-0.01851060302451396,0.1943727035998199,0.16391804097951024,0.31799749564614926,0.40212309345704095,0.08412559781089168,-0.026049583732033515,0.2109282095082906,0.13793103448275862,formal,正式,0.5271958615286951,0.5294771968854282,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,99,是,是,0.49710567808640843,0.47194654189718777,-0.025159136189220666,-0.12313997734484448,0.05961912537670553,0.6206896551724138,0.4594830293120115,0.4355345693808243,-0.023948459931187216,-0.10777858447682576,0.0677511258070718,0.6266866566716641,formal,正式,0.8206896551724138,0.8406021708247001,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,99,是,是,0.49710567808640843,0.40658630609884866,-0.09051937198755977,-0.24129040275127725,0.05301015137904761,0.23138430784607697,0.4594830293120115,0.3738448455771514,-0.0856381837348601,-0.21417546663986142,0.03204067654104585,0.25037481259370314,formal,正式,0.6048252469509926,0.647708754318493,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,99,是,是,0.49710567808640843,0.32159433951541183,-0.1755113385709966,-0.3203463872531703,-0.023802585545773143,0.0399800099950025,0.4594830293120115,0.28675222275349327,-0.17273080655851825,-0.33707749730487024,-0.010381539809533671,0.03548225887056472,formal,正式,0.3473063468265867,0.42404884514264607,差异未达FDR显著
